seg_id,name,highway,posted_speed_mph,speed_source,lanes_final,lanes_source,roadway_width_ft,median_type,sidewalk_presence,adt,adt_source,op_speed_85_mph,median_hh_income,pct_poverty,pct_hispanic,pct_black_nh,pct_white_nh,pct_zero_car_hh,length_ft,oneway,merged_dual,n_signals,mid_lat,mid_lon,google_maps,u,v,key,osmid,highway_all,lanes,maxspeed_mph,width_ft,surface,lit,sidewalk,cycleway,parking,deg_u,deg_v,signal_u,signal_v,bearing,dual_carriageway,n_twins_merged,twin_seg_ids,lanes_rep_half,lanes_twin_half,maxspeed_city,match_frac,city_name,speed_name_match,geom_match_frac,city_lanes,avg_lane_width_ft,median_width_ft,lanes_osm_city_agree,width_source,median_source,adt_year,n_adt_stations,op_speed_source,bg_geoid,pop,pop_density_sqmi,sw_left_frac,sw_right_frac,sidewalk_source
C-00080,Yoakum Boulevard,residential,30.0,default_30_local,1.0,osm,12.0,Undivided,both,,,,130480.0,6.2,20.6,7.2,52.5,3.2,177.36514140436935,True,False,0,29.745267,-95.392726,"https://maps.google.com/?q=29.745267,-95.392726",151457784,152368763,0,388174055,residential,1.0,,,,,,,,3,4,False,False,356.77697566023596,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014105011,1815.0,8515.0,0.82,1.0,osm_footway
C-00081,Waugh Drive,secondary,30.0,default_30_unposted,2.0,osm,24.0,,both,19834.0,street_median,,130480.0,6.2,20.6,7.2,52.5,3.2,137.58937390788998,True,False,1,29.744842,-95.392656,"https://maps.google.com/?q=29.744842,-95.392656",151457784,152195982,0,15286311,secondary,2.0,,,asphalt,,,track,,3,4,False,True,347.52569330756614,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014105011,1815.0,8515.0,0.91,1.0,osm_footway
C-00082,Yoakum Boulevard,tertiary,30.0,default_30_unposted,3.0,osm,36.0,,both,,,,76000.0,16.1,18.9,9.1,49.4,5.7,472.8904378507956,False,False,1,29.744005,-95.392647,"https://maps.google.com/?q=29.744005,-95.392647",1210012408,152195982,0,104943846,tertiary,3.0,,,asphalt,,,track,,4,4,False,True,358.0624957758727,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014107031,1574.0,11187.0,0.64,1.0,osm_footway
C-00083,Westheimer Road,primary,30.0,default_30_unposted,5.0,osm,60.0,,both,14194.0,street_median,,130480.0,6.2,20.6,7.2,52.5,3.2,253.94962574687565,False,False,1,29.744659,-95.392239,"https://maps.google.com/?q=29.744659,-95.392239",152195982,152806945,0,423231994|423231997,primary,5.0,,,asphalt,,both,none,,4,3,True,False,267.5761376263422,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014105011,1815.0,8515.0,1.0,1.0,osm_footway
C-00084,Westheimer Road,primary,30.0,default_30_unposted,5.0,osm,60.0,,both,14194.0,street_median,,130480.0,6.2,20.6,7.2,52.5,3.2,149.9469357306705,False,False,1,29.744652,-95.392875,"https://maps.google.com/?q=29.744652,-95.392875",152195982,153095742,0,423231995|423231996,primary,5.0,,,,,,,,4,3,True,False,87.59365263770661,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014105011,1815.0,8515.0,1.0,1.0,osm_footway
C-00085,Huldy Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,4.5,12.4,0.0,83.4,0.0,730.735980019801,False,False,0,29.743674,-95.40971,"https://maps.google.com/?q=29.743674,-95.40971",151457853,152407179,0,15378167,residential,2.0,,,asphalt,,,,,3,4,False,False,177.11588191643924,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104011,1077.0,10945.0,0.18,0.18,osm_footway
C-00086,Westheimer Road,primary,30.0,default_30_unposted,4.0,osm,48.0,,both,14194.0,street_median,,250001.0,4.5,12.4,0.0,83.4,0.0,298.42741938507226,False,False,0,29.742712,-95.409211,"https://maps.google.com/?q=29.742712,-95.409211",151457853,152132410,0,727828359,primary,4.0,,,asphalt,,,,,3,3,False,False,262.5764163536272,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014104011,1077.0,10945.0,1.0,1.0,osm_footway
C-00087,Westheimer Road,primary,30.0,default_30_unposted,4.0,osm,48.0,,both,14194.0,street_median,,84375.0,20.8,6.7,4.7,45.5,9.6,339.0938704740487,False,False,1,29.742624,-95.410211,"https://maps.google.com/?q=29.742624,-95.410211",151457853,153362035,0,727828359,primary,4.0,,,asphalt,,,,,3,4,False,True,82.77077176574278,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108022,451.0,7156.0,1.0,1.0,osm_footway
C-00088,Fairview Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,250001.0,4.5,12.4,0.0,83.4,0.0,291.57964290034636,False,False,1,29.744674,-95.410184,"https://maps.google.com/?q=29.744674,-95.410184",152407179,153163360,0,270154141,tertiary,2.0,,,asphalt,,,,,4,4,False,True,87.58390728828542,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014104011,1077.0,10945.0,0.91,1.0,osm_footway
C-00090,Beechnut Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,18927.0,street_median,,87873.0,14.3,30.3,25.2,34.1,9.6,675.6468409048116,False,True,0,29.689262,-95.453558,"https://maps.google.com/?q=29.689262,-95.453558",151457858,152244283,0,258361184|258361179|1062059630,secondary,4.0,,,concrete,yes,,,,3,3,False,False,267.13386970600067,True,1,C-00093,2.0,2.0,35.0,1.0,BEECHNUT ST,True,1.0,4.0,,20.0,1.0,lanes_x_12ft_assumed,city,,,,482014129011,2202.0,7067.0,0.0,1.0,osm_footway
C-00091,Beechnut Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,18927.0,street_median,,87873.0,14.3,30.3,25.2,34.1,9.6,452.9037686029401,False,True,0,29.689292,-95.451781,"https://maps.google.com/?q=29.689292,-95.451781",151457858,152569458,0,258361184,secondary,4.0,,,concrete,yes,,,,3,4,False,False,263.7910007396939,True,1,C-00092,2.0,2.0,35.0,1.0,BEECHNUT ST,True,1.0,4.0,,20.0,1.0,lanes_x_12ft_assumed,city,,,,482014129011,2202.0,7067.0,0.0,1.0,osm_footway
C-00096,Newcastle Drive,secondary,30.0,default_30_unposted,2.0,osm,24.0,,partial,6224.0,street_median,,87873.0,14.3,30.3,25.2,34.1,9.6,544.1338769435206,False,False,0,29.689969,-95.451093,"https://maps.google.com/?q=29.689969,-95.451093",152569474,2057693735,0,217579490|916080117|258361198,secondary,2.0,,,concrete,yes,,,,1,4,False,False,177.39270346024287,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,none,,,,482014129011,2202.0,7067.0,0.0,0.09,osm_footway
C-00097,West Dallas Street,secondary,40.0,city,2.0,city,24.0,Undivided,one_side,8928.0,street_median,,84695.0,3.0,35.9,14.7,38.2,21.8,337.2493426514846,False,False,1,29.757763,-95.374872,"https://maps.google.com/?q=29.757763,-95.374872",151461824,4230321065,0,213212242|103371588|598794597,secondary,4.0,,,,,,,,1,3,True,False,87.98398727488592,False,0,,,,40.0,0.8,HEINER ST,False,0.8,2.0,12.0,0.0,0.0,city_lanes_x_width,city,,,,482014101022,2003.0,21886.0,0.82,0.36,osm_footway
C-00099,Heiner Street,secondary,40.0,city,2.0,city,24.0,Undivided,partial,,,,84695.0,3.0,35.9,14.7,38.2,21.8,248.53919349387292,True,False,1,29.757426,-95.375121,"https://maps.google.com/?q=29.757426,-95.375121",153192125,153212860,0,959584658,secondary,3.0,,,,,,,,4,3,True,False,171.29656249562612,False,0,,,,40.0,1.0,HEINER ST,True,1.0,2.0,12.0,0.0,1.0,city_lanes_x_width,city,,,,482014101022,2003.0,21886.0,0.18,0.09,osm_footway
C-00100,Heiner Street,secondary,40.0,city,6.0,city,72.0,Raised,both,,,,38363.0,51.2,15.5,56.0,22.2,24.8,124.14877210961477,True,False,1,29.757928,-95.375234,"https://maps.google.com/?q=29.757928,-95.375234",153192125,4230321072,0,423426149,secondary,4.0,,,,,,,,4,3,True,False,165.03168594048395,False,0,,,,40.0,1.0,HEINER ST,True,1.0,6.0,12.0,12.0,0.0,city_lanes_x_width,city,,,,482014101021,1909.0,9227.0,0.73,0.82,osm_footway
C-00101,Beechnut Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,18927.0,street_median,,87873.0,14.3,30.3,25.2,34.1,9.6,282.45368700314924,False,True,0,29.689296,-95.459008,"https://maps.google.com/?q=29.689296,-95.459008",152299023,152299311,0,737767337,secondary,6.0,,,concrete,yes,,,,2,2,False,False,268.442255392653,True,1,C-09587,3.0,3.0,35.0,1.0,BEECHNUT ST,True,1.0,4.0,,20.0,0.0,lanes_x_12ft_assumed,city,,,,482014129011,2202.0,7067.0,0.18,1.0,osm_footway
C-00103,West 18th Street,secondary,35.0,city,4.0,city,48.0,Raised,partial,12035.0,street_median,,84821.0,7.4,33.8,0.9,59.1,0.0,237.85726009724885,False,True,0,29.801636,-95.448077,"https://maps.google.com/?q=29.801636,-95.448077",151479982,152427332,0,297541385,secondary,4.0,,,concrete,yes,one_side,,,3,2,False,False,268.90819885075086,True,1,C-09699,2.0,2.0,35.0,1.0,18TH ST,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015110011,1644.0,4888.0,0.36,0.36,osm_footway
C-00104,West 18th Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,12035.0,street_median,,84821.0,7.4,33.8,0.9,59.1,0.0,513.1536304899546,False,True,0,29.80163,-95.446893,"https://maps.google.com/?q=29.80163,-95.446893",151479982,152810089,0,297541385,secondary,4.0,,,concrete,yes,one_side,,,3,4,False,False,268.1131200202026,True,1,C-08651,2.0,2.0,35.0,1.0,18TH ST,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_road_tag
C-00105,West 18th Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,12035.0,street_median,,70673.0,25.8,57.4,20.0,21.2,11.1,1115.1155341445742,False,True,0,29.801621,-95.45021,"https://maps.google.com/?q=29.801621,-95.45021",152427332,153108652,0,423228682|1350891419,secondary,4.0,,,concrete,yes,,,,2,1,False,False,267.9227187784331,True,1,C-09700,2.0,2.0,35.0,1.0,18TH ST,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015301022,1593.0,3309.0,0.0,1.0,osm_footway
C-00107,Locksford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,84821.0,7.4,33.8,0.9,59.1,0.0,1131.392207240292,False,False,0,29.803037,-95.44607,"https://maps.google.com/?q=29.803037,-95.44607",152961973,2389423566,0,15454228|15414814,residential,2.0,,,concrete:plates,,,,,4,3,False,False,196.8479248955619,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-00108,West 18th Street,secondary,35.0,city,4.0,city,48.0,Raised,none,12035.0,street_median,,84821.0,7.4,33.8,0.9,59.1,0.0,206.94397490797218,False,True,0,29.801635,-95.445758,"https://maps.google.com/?q=29.801635,-95.445758",152810089,152962000,0,297541385,secondary,4.0,,,concrete,yes,,,,4,3,False,False,267.92648744212744,True,1,C-08650,2.0,2.0,35.0,1.0,18TH ST,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-00109,Minimax Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Divided (unspecified),both,,,,76771.0,11.9,17.5,2.9,62.4,13.4,109.93751706830926,False,True,0,29.797577,-95.445684,"https://maps.google.com/?q=29.797577,-95.445684",151480093,2374670602,0,228792965,residential,,,,concrete:plates,,,,,3,3,False,False,111.40020218456813,True,1,C-00111,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482015110012,1368.0,2532.0,0.82,1.0,osm_footway
C-00110,Minimax Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,one_side,,,,76771.0,11.9,17.5,2.9,62.4,13.4,772.0938250915649,False,False,0,29.797618,-95.447064,"https://maps.google.com/?q=29.797618,-95.447064",151480093,11143857532,0,228792968,residential,,,,concrete,,,,,3,3,False,False,88.09205942218044,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.18,1.0,osm_footway
C-00112,,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,one_side,,,,76771.0,11.9,17.5,2.9,62.4,13.4,83.8791084569033,True,False,0,29.797451,-95.445423,"https://maps.google.com/?q=29.797451,-95.445423",2374670602,2374670624,0,228792966,residential,,,,concrete:plates,,,,,3,3,False,False,88.25856797031287,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.0,1.0,osm_footway
C-00113,,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,one_side,,,,76771.0,11.9,17.5,2.9,62.4,13.4,52.72475077547004,True,False,0,29.797576,-95.445549,"https://maps.google.com/?q=29.797576,-95.445549",2374670602,2374670631,0,228792966,residential,,,,concrete:plates,,,,,3,3,False,False,186.19418045096646,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.09,0.82,osm_footway
C-00116,Harold Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,166579.0,3.6,11.5,6.4,67.9,0.0,790.0293570666053,False,False,0,29.741169,-95.405818,"https://maps.google.com/?q=29.741169,-95.405818",151488933,153188921,0,756825342|653903423,residential,2.0,,,asphalt,,,,,4,4,False,False,87.42687982203674,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014108021,982.0,7489.0,0.27,1.0,osm_footway
C-00117,Harold Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,166579.0,3.6,11.5,6.4,67.9,0.0,799.2986269252556,False,False,0,29.741197,-95.403314,"https://maps.google.com/?q=29.741197,-95.403314",151488933,152846073,0,653903423,residential,2.0,,,asphalt,,,,,4,4,False,False,267.59148325364754,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014108021,982.0,7489.0,1.0,1.0,osm_footway
C-00118,Woodhead Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,166579.0,3.6,11.5,6.4,67.9,0.0,308.0442208322346,False,False,0,29.740761,-95.404565,"https://maps.google.com/?q=29.740761,-95.404565",151488933,153116981,0,1486785652,tertiary,2.0,,,asphalt,,,shared_lane,,4,4,False,False,357.2409836235977,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108021,982.0,7489.0,1.0,1.0,osm_footway
C-00119,Woodhead Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,166579.0,3.6,11.5,6.4,67.9,0.0,275.29327349644717,False,False,0,29.741563,-95.404579,"https://maps.google.com/?q=29.741563,-95.404579",151488933,153218499,0,1486785652,tertiary,2.0,,,asphalt,,,shared_lane,,4,3,False,False,177.61109225353925,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108021,982.0,7489.0,1.0,1.0,osm_footway
C-00120,Dunlavy Street,tertiary,30.0,default_30_unposted,4.0,osm,48.0,,one_side,7231.0,street_median,,166579.0,3.6,11.5,6.4,67.9,0.0,306.3943232861343,False,False,0,29.740788,-95.402048,"https://maps.google.com/?q=29.740788,-95.402048",152846073,152846075,0,270154121,tertiary,4.0,,,asphalt,,,,,4,4,False,False,357.3946239263395,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108021,982.0,7489.0,1.0,0.36,osm_footway
C-00121,Harold Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,166579.0,3.6,11.5,6.4,67.9,0.0,859.4844348613046,False,False,0,29.741228,-95.400701,"https://maps.google.com/?q=29.741228,-95.400701",152846073,152876557,0,653903423,residential,2.0,,,asphalt,,,,,4,4,False,False,267.3566792228513,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014108021,982.0,7489.0,1.0,1.0,osm_footway
C-00122,Kipling Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,166579.0,3.6,11.5,6.4,67.9,0.0,789.4235119891835,False,False,0,29.740323,-95.405801,"https://maps.google.com/?q=29.740323,-95.405801",153116981,153116983,0,1042251440,residential,2.0,,,asphalt,,,,,4,4,False,False,87.47639784974162,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014108021,982.0,7489.0,0.18,0.18,osm_footway
C-00128,Bob White Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,14496.0,street_median,,,32.9,52.9,31.8,4.4,0.0,387.97546992160994,False,False,0,29.676422,-95.502593,"https://maps.google.com/?q=29.676422,-95.502593",152516842,2317851095,0,15388192,residential,2.0,,,concrete:plates,,,,,3,3,False,False,356.8977765556015,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014225012,847.0,11327.0,0.18,0.0,osm_footway
C-00130,South Braeswood Boulevard,secondary,35.0,city,6.0,city,72.0,Raised,none,17417.0,street_median,,37564.0,46.5,31.2,21.3,47.5,15.9,486.43539993428624,True,False,0,29.675803,-95.506243,"https://maps.google.com/?q=29.675803,-95.506243",2317852750,2317852765,0,1066102996|1066102997|1364504055,secondary,2.0,,,concrete:plates,yes,,,,3,1,False,False,257.45848016603037,False,0,,,,35.0,1.0,BRAESWOOD BLVD,True,1.0,6.0,12.0,12.0,0.0,city_lanes_x_width,city,,,,482014225011,1354.0,22520.0,0.0,0.0,osm_footway
C-00131,South Braeswood Boulevard,secondary,35.0,city,4.0,city,48.0,Raised,none,17417.0,street_median,,80313.0,2.1,8.1,7.3,81.6,0.0,689.8558164822526,False,True,0,29.676337,-95.504501,"https://maps.google.com/?q=29.676337,-95.504501",2317852750,2317852764,0,423212556,secondary,4.0,,,concrete:plates,yes,,,,3,3,False,False,245.2651089425575,True,1,C-00125,2.0,2.0,35.0,1.0,BRAESWOOD BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482014225013,1171.0,6108.0,0.0,0.0,osm_footway
C-00132,Indigo Street,unclassified,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,,,,250001.0,3.1,4.5,8.0,55.6,0.0,418.81313219166776,False,False,0,29.686615,-95.465327,"https://maps.google.com/?q=29.686615,-95.465327",151506989,152635892,0,194551488|15430507,unclassified|residential,,,,asphalt,yes,both,,,3,3,False,False,87.73104955169644,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,0.18,0.09,osm_footway
C-00133,Endicott Lane,unclassified,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,3.1,4.5,8.0,55.6,0.0,684.9505957645491,False,False,0,29.685734,-95.4643,"https://maps.google.com/?q=29.685734,-95.4643",151506989,152649475,0,194551493|194551498|794787060|1022308069,unclassified,2.0,,,asphalt,yes,both,,,3,4,False,False,338.1754447261147,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,0.27,0.09,osm_footway
C-00134,Endicott Lane,unclassified,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,one_side,,,,250001.0,3.1,4.5,8.0,55.6,0.0,952.9324037059826,False,False,0,29.687929,-95.46468,"https://maps.google.com/?q=29.687929,-95.46468",151506989,152845670,0,15417330|794787060,unclassified,,,,asphalt,yes,one_side,,,3,3,False,False,177.74496262679634,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,0.09,1.0,osm_footway
C-00135,Grape Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,both,,,,250001.0,3.1,4.5,8.0,55.6,0.0,799.9817808398903,False,False,0,29.685627,-95.466179,"https://maps.google.com/?q=29.685627,-95.466179",152635892,152635911,0,15399580,residential,,,,asphalt,yes,both,,,3,3,False,False,53.778362241344,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,0.0,0.0,osm_road_tag
C-00136,Indigo Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,both,,,,250001.0,3.1,4.5,8.0,55.6,0.0,460.10208990134316,False,False,0,29.686601,-95.466711,"https://maps.google.com/?q=29.686601,-95.466711",152635892,153047687,0,194551488,residential,,,,asphalt,yes,both,,,3,3,False,False,87.58069328650977,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,0.0,0.0,osm_road_tag
C-00137,Jackwood Street,unclassified,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,both,,,,250001.0,3.1,4.5,8.0,55.6,0.0,1160.7675831980355,False,False,0,29.684484,-95.465672,"https://maps.google.com/?q=29.684484,-95.465672",152649475,152649506,0,255683793|252642599,unclassified|residential,,,,asphalt,yes,one_side,,,4,3,False,False,89.18304357161028,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,1.0,0.73,osm_footway
C-00138,Greengrass Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,,,,76771.0,11.9,17.5,2.9,62.4,13.4,1433.8601331536763,False,False,0,29.797632,-95.44257,"https://maps.google.com/?q=29.797632,-95.44257",151513991,151954517,0,608351450|15383780,residential,,,,concrete:plates,,,,,3,3,False,False,299.55484682095243,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.09,0.0,osm_footway
C-00140,Minimax Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Divided (unspecified),one_side,,,,76771.0,11.9,17.5,2.9,62.4,13.4,159.5771875531241,False,True,0,29.797574,-95.445075,"https://maps.google.com/?q=29.797574,-95.445075",151513991,2374670624,0,228792971,residential,,,,concrete:plates,,,,,3,3,False,False,72.61019705644787,True,1,C-00139,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482015110012,1368.0,2532.0,0.0,1.0,osm_footway
C-00141,Greengrass Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,76771.0,11.9,17.5,2.9,62.4,13.4,2024.2838130173814,False,False,0,29.793981,-95.441239,"https://maps.google.com/?q=29.793981,-95.441239",151954517,152829690,0,15388667|15457109,residential,2.0,,,concrete:plates,,,,,3,3,False,False,299.89569614385096,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.0,0.0,osm_footway
C-00142,Overmeyer Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,76771.0,11.9,17.5,2.9,62.4,13.4,1247.4459416098637,False,False,0,29.796124,-95.440025,"https://maps.google.com/?q=29.796124,-95.440025",151954517,152829696,0,15442608,residential,,,,concrete:plates,,,,,3,3,False,False,270.42539148172455,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.0,0.0,osm_footway
C-00144,,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,one_side,,,,76771.0,11.9,17.5,2.9,62.4,13.4,51.61626178296656,True,False,0,29.797575,-95.445298,"https://maps.google.com/?q=29.797575,-95.445298",2374670624,2374670644,0,228792966,residential,,,,concrete:plates,,,,,3,3,False,False,351.1241198731972,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110012,1368.0,2532.0,0.09,0.55,osm_footway
C-00146,Edloe Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,Divided (unspecified),one_side,4744.0,street_median,,81591.0,15.6,44.6,18.5,33.4,5.0,250.99638353476223,False,True,0,29.734545,-95.433546,"https://maps.google.com/?q=29.734545,-95.433546",151516330,3961754434,0,15406641,secondary,4.0,,,concrete:plates,,one_side,,,3,3,False,False,182.44439571568458,True,1,C-00149,2.0,2.0,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014115042,1893.0,10619.0,0.0,1.0,osm_footway
